,COUNTY_NAME,DissolvedOxygen(mg/L),SAMPLE_DATE,SpecificConductance(uS/cm@25 °C),Turbidity(N.T.U.),WaterTemperature(°C),pH(pH Units)
205,Kern,9.6975,2015-02,475.6,23.93320261437909,17.825,8.35
206,Kern,9.21,2015-03,662.75,15.754859154929585,19.925,8.5375
207,Kern,9.2375,2015-04,554.5,13.987132867132866,19.475,8.600000000000001
208,Kern,9.0275,2015-05,590.25,11.012196531791911,21.625,6.884999999999999
209,Kern,9.21,2015-06,586.0,10.510588235294122,26.3,8.66
210,Kern,8.54,2015-07,617.3333333333334,9.60985294117647,26.4,7.956666666666666
211,Kern,8.303999999999998,2015-08,647.2,11.032696629213483,26.52,7.769999999999999
212,Kern,9.085,2015-09,658.5,13.201958041958035,25.3,29.3925
213,Kern,8.3225,2015-10,538.0,8.382732558139534,23.275,7.964999999999999
214,Kern,9.6675,2015-11,646.0,6.068266666666666,17.724999999999994,8.89
215,Kern,9.755,2015-12,606.5,8.2605,13.975,8.43
216,Kern,10.48,2016-01,546.0,18.515321100917426,14.3,8.53
217,Kern,8.88,2016-02,560.0,19.58654970760233,16.7,8.34
218,Kern,9.5525,2016-03,464.25,29.42992753623188,16.325,7.56
219,Kern,8.32,2016-04,449.5,11.978880597014925,21.875,7.4825
220,Kern,8.06,2016-05,575.0,11.489823529411767,23.1,7.35
221,Kern,7.76,2016-06,529.0,13.77129251700681,23.4,7.58
222,Kern,9.54,2016-07,363.0,15.674927536231882,25.0,8.1
223,Kern,8.74,2016-08,277.0,11.805000000000005,25.9,8.84
224,Kern,8.6,2016-09,349.0,11.334133333333336,22.6,8.47
225,Kern,9.13,2016-10,562.0,8.568660714285711,19.9,8.45
226,Kern,9.0,2016-11,527.0,6.678579545454551,18.3,7.89
227,Kern,10.31,2016-12,422.0,13.611775700934578,13.0,8.71
228,Kern,9.47,2017-01,444.0,63.08179856115107,12.8,8.24
229,Kern,9.15,2017-02,238.0,70.18053571428571,16.5,8.0
230,Kern,9.49,2017-03,209.0,30.359312977099236,17.5,8.32
231,Kern,8.45,2017-04,252.0,16.056356589147285,19.4,7.79
232,Kern,8.42,2017-05,111.4,14.203291139240507,20.7,7.87
233,Kern,7.4,2017-06,122.6,14.79299270072992,26.1,7.7
234,Kern,7.51,2017-07,155.0,22.51575539568345,28.3,7.53
235,Kern,7.88,2017-08,191.0,13.767671232876715,27.1,8.25
236,Kern,8.13,2017-09,215.0,41.27333333333333,24.1,8.33
237,Kern,8.64,2017-10,378.0,9.030573770491806,18.2,7.96
238,Kern,8.65,2017-11,356.0,7.8029113924050675,17.7,7.93
239,Kern,9.83,2017-12,275.0,7.902156862745099,11.2,8.14
240,Kern,9.42,2018-01,443.0,9.595681818181816,13.6,8.09
241,Kern,9.98,2018-02,444.0,8.400536912751676,13.6,8.14
242,Kern,8.61,2018-03,426.0,15.128962264150946,18.6,8.32
243,Kern,8.846666666666666,2018-04,332.0,14.114434782608695,19.4,8.06
244,Kern,8.543333333333335,2018-05,220.7133333333333,8.520666666666664,22.633333333333336,8.450000000000001
245,Kern,7.12,2018-06,421.0,10.675905511811024,22.3,7.77
246,Kern,9.64,2018-07,428.0,9.819710144927537,27.8,8.69
247,Kern,8.44,2018-08,286.0,15.713949044585988,27.5,8.46
248,Kern,8.17,2018-09,452.0,7.342824427480915,24.4,8.45
249,Kern,7.83,2018-10,495.0,6.784397163120568,20.9,8.04
250,Kern,8.71,2018-11,0.475,6.0465591397849465,16.2,8.1
251,Kern,10.545836778292731,2018-12,2348.583498727491,11.670377358490565,17.896372476877897,8.089203850010172
252,Kern,9.63,2019-01,590.0,17.15056603773585,11.5,8.52
253,Kern,9.52,2019-02,661.0,53.40635416666667,11.9,8.39
254,Kern,8.8,2019-03,243.0,20.128247422680413,15.5,7.84
255,Kern,8.7,2019-04,0.311,11.96064814814815,18.4,7.86
256,Kern,8.59,2019-05,0.44,10.940530973451333,20.1,7.83
257,Kern,7.153333333333332,2019-06,108.2,11.379196078431372,61.46666666666667,7.293333333333332
258,Kern,7.75,2019-07,188.5,12.256460176991153,26.2,7.57
259,Kern,8.05,2019-08,0.42,9.770833333333334,25.3,8.01
260,Kern,7.84,2019-09,198.0,7.903932584269662,23.5,8.15
261,Kern,8.82,2019-10,349.0,6.938673469387755,19.5,8.65
262,Kern,7.84,2019-11,0.382,5.597368421052632,17.1,7.8
263,Kern,9.47,2019-12,325.5,10.390215053763443,11.05,7.925
264,Kern,9.87,2020-01,430.0,6.546627450980393,11.65,8.11
265,Kern,9.97,2020-02,473.0,8.790547945205484,13.2,8.59
266,Kern,8.75,2020-03,457.66666666666674,6.146315789473686,16.8,7.536666666666666
267,Kern,8.280000000000001,2020-04,416.0,3.9669841269841273,20.533333333333328,8.053333333333333
268,Kern,8.105,2020-05,418.73333333333335,5.919380434782608,21.96666666666667,7.783333333333334
269,Kern,8.12,2020-06,202.1155,5.735471264367814,24.625,8.419999999999998
270,Kern,9.283333333333333,2020-07,378.4,5.822242990654205,27.05,9.0075
271,Kern,7.5175,2020-08,352.75,4.881985294117649,28.725,8.43
272,Kern,8.915,2020-09,395.0,5.324545454545456,25.20000000000001,8.79
273,Kern,9.535,2020-10,541.5,3.5741414141414136,22.85,9.025
274,Kern,8.805,2020-11,508.0,5.327461538461538,16.15,8.8
275,Kern,10.105,2020-12,550.5,3.528833333333332,12.05,8.59
276,Kern,10.545836778292731,2021-01,2348.583498727491,1.855,17.896372476877897,8.089203850010172
277,Kern,10.545836778292731,2021-02,2348.583498727491,7.959,17.896372476877897,8.089203850010172
278,Kern,9.215,2021-03,589.75,6.422446808510637,16.35,8.344999999999999
279,Kern,8.42,2021-04,474.0,6.7001960784313725,20.925,7.5575
280,Kern,7.536666666666666,2021-05,412.66666666666674,5.999799999999999,22.133333333333336,8.186666666666667
281,Kern,7.5825,2021-06,412.25,7.266153846153848,25.975,7.975
282,Kern,8.153333333333334,2021-07,456.33333333333326,7.054444444444441,28.03333333333333,8.786666666666667
283,Kern,7.55,2021-08,341.0,6.180943396226415,26.766666666666666,7.783333333333334
284,Kern,7.9224999999999985,2021-09,423.25,5.2359405940594055,23.975,8.1225
285,Kern,8.285,2021-10,415.7,6.781782178217823,19.425,8.035
286,Kern,8.4825,2021-11,525.5,7.277065217391303,18.75,7.2775000000000025
287,Kern,9.1125,2021-12,532.0,11.428837209302324,14.175,7.7125
288,Kings,11.0,2010-01,484.0,52.742384615384594,9.5,7.9
289,Kings,11.8,2010-02,550.0,23.524035087719287,12.7,8.5
290,Kings,10.5,2010-03,626.0,17.272745098039216,14.1,8.2
291,Kings,8.9,2010-04,510.0,10.70550847457627,17.4,8.1
292,Kings,9.1,2010-05,562.0,14.674293785310732,18.3,8.6
293,Kings,8.1,2010-06,465.0,15.50754838709678,21.2,8.1
294,Kings,7.3,2010-07,434.0,12.165223880597011,24.3,8.1
295,Kings,7.6,2010-08,288.0,9.273469387755103,24.6,8.2
296,Kings,7.3,2010-09,413.0,8.6688275862069,22.7,7.6
297,Kings,8.0,2010-10,484.0,7.375755395683452,21.0,7.5
298,Kings,9.7,2010-11,427.0,10.709774011299436,16.2,7.7
299,Kings,10.4,2010-12,428.0,17.143828125,14.7,7.5
300,Kings,9.9,2011-01,320.0,15.92229166666667,9.3,7.4
301,Kings,10.4,2011-02,276.0,16.780335570469795,11.8,7.3
302,Kings,9.8,2011-03,293.0,20.23029411764705,15.2,7.9
303,Kings,9.04,2011-04,187.0,13.22068376068376,17.1,7.3
304,Kings,9.0,2011-05,275.0,12.684935828877014,16.9,7.9
305,Kings,7.8,2011-06,209.0,12.19716129032258,21.2,7.6
306,Kings,8.6,2011-07,228.0,13.179733333333333,22.3,7.8
307,Kings,10.545836778292731,2011-08,297.0,9.109388059701491,22.9,8.0
308,Kings,10.545836778292731,2011-09,247.0,8.760559006211183,22.7,8.0
309,Kings,8.5,2011-10,248.0,8.68360465116279,20.8,7.5
310,Kings,9.7,2011-11,251.0,8.157707006369428,14.2,8.0
311,Kings,10.7,2011-12,322.0,7.4080357142857185,9.2,7.8
312,Kings,11.2,2012-01,618.0,9.848724832214764,9.1,7.8
